101 - Dog,111111,0.7102803738317757,0.68975,0.7102803738317757,0.6845
101 - Dog,123456,0.7355769230769231,0.7342500000000001,0.6899038461538461,0.67125
101 - Dog,0,0.7400990099009901,0.714,0.6905940594059405,0.6659999999999999
101 - Dog,999999,0.7530864197530864,0.75125,0.6938271604938272,0.6945
101 - Dog,987654,0.7805486284289277,0.7609999999999999,0.71571072319202,0.70025
102 - Rooster,111111,0.7336448598130841,0.711,0.6869158878504673,0.6625000000000001
102 - Rooster,123456,0.7139423076923077,0.7040000000000001,0.6850961538461539,0.6555
102 - Rooster,0,0.7277227722772277,0.6789999999999999,0.6658415841584159,0.61
102 - Rooster,999999,0.7432098765432099,0.7257500000000001,0.7037037037037037,0.6715
102 - Rooster,987654,0.770573566084788,0.7582500000000001,0.7381546134663342,0.718
103 - Pig,111111,0.7313084112149533,0.71625,0.6845794392523364,0.65925
103 - Pig,123456,0.6538461538461539,0.61975,0.6298076923076923,0.5654999999999999
103 - Pig,0,0.7178217821782178,0.69375,0.6311881188118812,0.6255
103 - Pig,999999,0.7234567901234568,0.72,0.6641975308641975,0.62175
103 - Pig,987654,0.7007481296758105,0.68325,0.6658354114713217,0.62775
104 - Cow,111111,0.6985981308411215,0.68725,0.6612149532710281,0.62175
104 - Cow,123456,0.6850961538461539,0.67825,0.6466346153846154,0.61075
104 - Cow,0,0.6881188118811881,0.6515000000000001,0.6633663366336634,0.6165
104 - Cow,999999,0.7358024691358025,0.7217500000000001,0.6765432098765433,0.6427499999999999
104 - Cow,987654,0.7406483790523691,0.72875,0.7082294264339152,0.6692500000000001
105 - Frog,111111,0.6939252336448598,0.68475,0.6915887850467289,0.6755000000000001
105 - Frog,123456,0.7307692307692307,0.7010000000000001,0.6802884615384616,0.65225
105 - Frog,0,0.6905940594059405,0.6407499999999999,0.6584158415841584,0.5952500000000001
105 - Frog,999999,0.7283950617283951,0.70875,0.674074074074074,0.6615
105 - Frog,987654,0.7581047381546134,0.7405,0.7057356608478803,0.7002499999999999
106 - Cat,111111,0.7523364485981309,0.73675,0.7219626168224299,0.69675
106 - Cat,123456,0.7283653846153846,0.7115,0.6875,0.66075
106 - Cat,0,0.7178217821782178,0.7035,0.7079207920792079,0.6195
106 - Cat,999999,0.745679012345679,0.7424999999999999,0.7135802469135802,0.677
106 - Cat,987654,0.7855361596009975,0.774,0.7830423940149626,0.7635000000000001
107 - Hen,111111,0.7383177570093458,0.726,0.7219626168224299,0.7027500000000001
107 - Hen,123456,0.7259615384615384,0.7012499999999999,0.6778846153846154,0.6485
107 - Hen,0,0.6955445544554455,0.67275,0.6683168316831684,0.60775
107 - Hen,999999,0.7234567901234568,0.7155,0.6814814814814815,0.674
107 - Hen,987654,0.7805486284289277,0.77,0.7281795511221946,0.7114999999999999
108 - Insects,111111,0.7289719626168224,0.71625,0.6799065420560748,0.6535000000000001
108 - Insects,123456,0.7067307692307693,0.7030000000000001,0.6826923076923077,0.68475
108 - Insects,0,0.6856435643564357,0.6445000000000001,0.6633663366336634,0.63625
108 - Insects,999999,0.7654320987654321,0.7542500000000001,0.7160493827160493,0.70425
108 - Insects,987654,0.743142144638404,0.73625,0.7182044887780549,0.71025
109 - Sheep,111111,0.7289719626168224,0.70825,0.7219626168224299,0.69425
109 - Sheep,123456,0.6995192307692307,0.6812499999999999,0.6514423076923077,0.6192500000000001
109 - Sheep,0,0.6732673267326733,0.62625,0.6881188118811881,0.64725
109 - Sheep,999999,0.7209876543209877,0.7057500000000001,0.6938271604938272,0.68525
109 - Sheep,987654,0.7506234413965087,0.7337499999999999,0.7256857855361596,0.6905
110 - Crow,111111,0.6962616822429907,0.66025,0.6542056074766355,0.6219999999999999
110 - Crow,123456,0.7043269230769231,0.69975,0.6538461538461539,0.6239999999999999
110 - Crow,0,0.6831683168316832,0.641,0.6485148514851485,0.5760000000000001
110 - Crow,999999,0.7506172839506173,0.74825,0.7012345679012346,0.68925
110 - Crow,987654,0.7381546134663342,0.731,0.6783042394014963,0.62275
201 - Rain,111111,0.6191588785046729,0.6244999999999999,0.6448598130841121,0.616
201 - Rain,123456,0.5649038461538461,0.599,0.5649038461538461,0.479
201 - Rain,0,0.6039603960396039,0.55875,0.5792079207920792,0.47175
201 - Rain,999999,0.6172839506172839,0.63,0.5950617283950618,0.54625
201 - Rain,987654,0.6658354114713217,0.6715,0.6982543640897756,0.67375
202 - Sea waves,111111,0.6612149532710281,0.6665,0.6542056074766355,0.626
202 - Sea waves,123456,0.6538461538461539,0.6485,0.6538461538461539,0.62625
202 - Sea waves,0,0.655940594059406,0.601,0.6014851485148515,0.55425
202 - Sea waves,999999,0.6666666666666666,0.65675,0.6395061728395062,0.63875
202 - Sea waves,987654,0.6882793017456359,0.673,0.655860349127182,0.63375
203 - Crackling fire,111111,0.7149532710280374,0.68275,0.7102803738317757,0.6722499999999999
203 - Crackling fire,123456,0.7379807692307693,0.7177499999999999,0.7259615384615384,0.7012499999999999
203 - Crackling fire,0,0.6905940594059405,0.6519999999999999,0.7004950495049505,0.65425
203 - Crackling fire,999999,0.7407407407407407,0.7362500000000001,0.7234567901234568,0.7164999999999999
203 - Crackling fire,987654,0.7306733167082294,0.7024999999999999,0.6982543640897756,0.637
204 - Crickets,111111,0.7032710280373832,0.6865,0.6799065420560748,0.6495
204 - Crickets,123456,0.7235576923076923,0.70975,0.6778846153846154,0.671
204 - Crickets,0,0.7153465346534653,0.6895,0.6881188118811881,0.6655
204 - Crickets,999999,0.7506172839506173,0.72325,0.6938271604938272,0.67075
