0,0,111111,0.6767441860465117,0.5665,0.5744186046511628,0.485
0,0,123456,0.6415094339622641,0.5565,0.5188679245283019,0.46724999999999994
0,0,0,0.6319612590799032,0.57925,0.5230024213075061,0.48175
0,0,999999,0.625,0.53375,0.5576923076923077,0.48325
0,0,987654,0.6683544303797468,0.64875,0.5240506329113924,0.535
0,1,111111,0.7162790697674418,0.6845,0.6325581395348837,0.6074999999999999
0,1,123456,0.6886792452830188,0.6487499999999999,0.6509433962264151,0.6115
0,1,0,0.7288135593220338,0.67475,0.6755447941888619,0.6285000000000001
0,1,999999,0.6995192307692307,0.6515,0.65625,0.5795
0,1,987654,0.7291139240506329,0.65175,0.6911392405063291,0.6177499999999999
0,2,111111,0.7255813953488373,0.68325,0.6697674418604651,0.6244999999999999
0,2,123456,0.7004716981132075,0.685,0.6485849056603774,0.614
0,2,0,0.7360774818401937,0.6932499999999999,0.7070217917675545,0.669
0,2,999999,0.7764423076923077,0.7607499999999999,0.7235576923076923,0.693
0,2,987654,0.7746835443037975,0.7414999999999999,0.7417721518987341,0.7045
0,3,111111,0.7255813953488373,0.6970000000000001,0.6534883720930232,0.612
0,3,123456,0.7122641509433962,0.7092499999999999,0.6792452830188679,0.67425
0,3,0,0.738498789346247,0.7157499999999999,0.7070217917675545,0.6819999999999999
0,3,999999,0.75,0.7275,0.7139423076923077,0.6807500000000001
0,3,987654,0.7645569620253164,0.74075,0.7443037974683544,0.717
0,4,111111,0.7744186046511627,0.74825,0.6906976744186046,0.66
0,4,123456,0.7051886792452831,0.6697500000000001,0.6957547169811321,0.6425000000000001
0,4,0,0.7602905569007264,0.7265,0.6949152542372882,0.6639999999999999
0,4,999999,0.7668269230769231,0.73575,0.6802884615384616,0.6547499999999999
0,4,987654,0.8177215189873418,0.8164999999999999,0.769620253164557,0.7577499999999999
1,0,111111,0.6767441860465117,0.5665,0.4744186046511628,0.41925
1,0,123456,0.6415094339622641,0.5565,0.43160377358490565,0.38025
1,0,0,0.6319612590799032,0.57925,0.3946731234866828,0.37425
1,0,999999,0.625,0.53375,0.4423076923076923,0.39275
1,0,987654,0.6683544303797468,0.64875,0.45569620253164556,0.498
1,1,111111,0.7162790697674418,0.6845,0.5953488372093023,0.56575
1,1,123456,0.6886792452830188,0.6487499999999999,0.5518867924528302,0.50875
1,1,0,0.7288135593220338,0.67475,0.5472154963680388,0.52225
1,1,999999,0.6995192307692307,0.6515,0.5576923076923077,0.48025
1,1,987654,0.7291139240506329,0.65175,0.5924050632911393,0.5527500000000001
1,2,111111,0.7255813953488373,0.68325,0.6232558139534884,0.574
1,2,123456,0.7004716981132075,0.685,0.5542452830188679,0.5265
1,2,0,0.7360774818401937,0.6932499999999999,0.576271186440678,0.5375
1,2,999999,0.7764423076923077,0.7607499999999999,0.6057692307692307,0.581
1,2,987654,0.7746835443037975,0.7414999999999999,0.5822784810126582,0.5702499999999999
1,3,111111,0.7255813953488373,0.6970000000000001,0.6,0.569
1,3,123456,0.7122641509433962,0.7092499999999999,0.5778301886792453,0.5569999999999999
1,3,0,0.738498789346247,0.7157499999999999,0.6246973365617433,0.6085
1,3,999999,0.75,0.7275,0.6081730769230769,0.58375
1,3,987654,0.7645569620253164,0.74075,0.6025316455696202,0.59475
1,4,111111,0.7744186046511627,0.74825,0.6651162790697674,0.6184999999999999
1,4,123456,0.7051886792452831,0.6697500000000001,0.6084905660377359,0.58375
1,4,0,0.7602905569007264,0.7265,0.612590799031477,0.58025
1,4,999999,0.7668269230769231,0.73575,0.6081730769230769,0.594
1,4,987654,0.8177215189873418,0.8164999999999999,0.6253164556962025,0.6135
2,0,111111,0.6767441860465117,0.5665,0.413953488372093,0.3715
2,0,123456,0.6415094339622641,0.5565,0.35141509433962265,0.34525
2,0,0,0.6319612590799032,0.57925,0.39709443099273606,0.4145
2,0,999999,0.625,0.53375,0.3870192307692308,0.362
2,0,987654,0.6683544303797468,0.64875,0.3341772151898734,0.39949999999999997
2,1,111111,0.7162790697674418,0.6845,0.5488372093023256,0.5305
