101 - Dog,111111,0.670560748,0.613,,
101 - Dog,123456,0.657276995,0.62675,,
101 - Dog,0,0.686363636,0.66725,,
101 - Dog,999999,0.6152019,0.60325,,
101 - Dog,987654,0.684331797,0.655,,
102 - Rooster,111111,0.663551402,0.6505,,
102 - Rooster,123456,0.638497653,0.605,,
102 - Rooster,0,0.681818182,0.653,,
102 - Rooster,999999,0.629453682,0.6115,,
102 - Rooster,987654,0.67281106,0.6455,,
103 - Pig,111111,0.619158879,0.60975,,
103 - Pig,123456,0.589201878,0.57,,
103 - Pig,0,0.634090909,0.59925,,
103 - Pig,999999,0.562945368,0.57875,,
103 - Pig,987654,0.629032258,0.58925,,
104 - Cow,111111,0.61682243,0.6095,,
104 - Cow,123456,0.631455399,0.6135,,
104 - Cow,0,0.636363636,0.62925,,
104 - Cow,999999,0.589073634,0.594,,
104 - Cow,987654,0.649769585,0.62225,,
105 - Frog,111111,0.63317757,0.63,,
105 - Frog,123456,0.636150235,0.63625,,
105 - Frog,0,0.665909091,0.63075,,
105 - Frog,999999,0.622327791,0.59175,,
105 - Frog,987654,0.675115207,0.6585,,
106 - Cat,111111,0.66588785,0.65725,,
106 - Cat,123456,0.67370892,0.643,,
106 - Cat,0,0.706818182,0.672,,
106 - Cat,999999,0.631828979,0.612,,
106 - Cat,987654,0.702764977,0.6815,,
107 - Hen,111111,0.626168224,0.59625,,
107 - Hen,123456,0.617370892,0.5665,,
107 - Hen,0,0.625,0.594,,
107 - Hen,999999,0.610451306,0.584,,
107 - Hen,987654,0.631336406,0.6275,,
109 - Sheep,111111,0.602803738,0.59,,
109 - Sheep,123456,0.603286385,0.594,,
109 - Sheep,0,0.654545455,0.61375,,
109 - Sheep,999999,0.579572447,0.569,,
109 - Sheep,987654,0.631336406,0.6135,,
110 - Crow,111111,0.619158879,0.613,,
110 - Crow,123456,0.645539906,0.59575,,
110 - Crow,0,0.647727273,0.62225,,
110 - Crow,999999,0.591448931,0.54875,,
110 - Crow,987654,0.684331797,0.67075,,
201 - Rain,111111,0.560747664,0.5695,,
201 - Rain,123456,0.622065728,0.61925,,
201 - Rain,0,0.6,0.53675,,
201 - Rain,999999,0.634204276,0.6275,,
201 - Rain,987654,0.608294931,0.56575,,
202 - Sea waves,111111,0.546728972,0.55075,,
202 - Sea waves,123456,0.570422535,0.52525,,
202 - Sea waves,0,0.613636364,0.5445,,
202 - Sea waves,999999,0.555819477,0.5105,,
202 - Sea waves,987654,0.619815668,0.56225,,
203 - Crackling fire,111111,0.658878505,0.669,,
203 - Crackling fire,123456,0.678403756,0.65575,,
203 - Crackling fire,0,0.636363636,0.64575,,
203 - Crackling fire,999999,0.593824228,0.60175,,
203 - Crackling fire,987654,0.64516129,0.63225,,
204 - Crickets,111111,0.64953271,0.61725,0.612149533,0.56675
204 - Crickets,123456,0.61971831,0.59375,0.579812207,0.54125
204 - Crickets,0,0.665909091,0.6345,0.654545455,0.63975
204 - Crickets,999999,0.612826603,0.61075,0.600950119,0.58075
204 - Crickets,987654,0.66359447,0.6545,0.622119816,0.5965
205 - Chirping birds,111111,0.628504673,0.6215,0.581775701,0.5455
205 - Chirping birds,123456,0.65258216,0.64575,0.612676056,0.60625
205 - Chirping birds,0,0.654545455,0.64525,0.561363636,0.53225
205 - Chirping birds,999999,0.600950119,0.57725,0.574821853,0.5435
205 - Chirping birds,987654,0.66359447,0.65825,0.629032258,0.59775
206 - Water drops,111111,0.691588785,0.69725,0.656542056,0.6395
206 - Water drops,123456,0.65258216,0.628,0.661971831,0.636
206 - Water drops,0,0.709090909,0.674,0.663636364,0.62925
206 - Water drops,999999,0.641330166,0.6275,0.598574822,0.5795
206 - Water drops,987654,0.728110599,0.71175,0.64516129,0.63025
206 - Water drops,111111,0.691588785,0.69725,0.656542056,0.6395
206 - Water drops,123456,0.65258216,0.628,0.661971831,0.636
206 - Water drops,0,0.709090909,0.674,0.663636364,0.62925
206 - Water drops,999999,0.641330166,0.6275,0.598574822,0.5795
206 - Water drops,987654,0.728110599,0.71175,0.64516129,0.63025
207 - Wind,111111,0.605140187,0.58175,0.586448598,0.5485
207 - Wind,123456,0.575117371,0.5305,0.542253521,0.517
207 - Wind,0,0.636363636,0.60725,0.577272727,0.54325
207 - Wind,999999,0.60807601,0.596,0.567695962,0.5455
207 - Wind,987654,0.612903226,0.5395,0.587557604,0.50875
208 - Pouring water,111111,0.654205607,0.64225,0.614485981,0.60325
208 - Pouring water,123456,0.626760563,0.62875,0.596244131,0.53925
208 - Pouring water,0,0.654545455,0.6215,0.597727273,0.57525
208 - Pouring water,999999,0.638954869,0.616,0.58432304,0.55075
208 - Pouring water,987654,0.68202765,0.6795,0.652073733,0.60675
209 - Toilet flush,111111,0.60046729,0.56475,0.460280374,0.44425
209 - Toilet flush,123456,0.572769953,0.55125,0.556338028,0.4715
209 - Toilet flush,0,0.631818182,0.62675,0.586363636,0.5365
209 - Toilet flush,999999,0.581947743,0.57675,0.543942993,0.49475
209 - Toilet flush,987654,0.615207373,0.582,0.585253456,0.5445
210 - Thunderstorm,111111,0.64953271,0.6315,0.602803738,0.57275
210 - Thunderstorm,123456,0.661971831,0.64875,0.633802817,0.6045
210 - Thunderstorm,0,0.663636364,0.62875,0.656818182,0.624
210 - Thunderstorm,999999,0.638954869,0.6145,0.581947743,0.5495
210 - Thunderstorm,987654,0.686635945,0.672,0.619815668,0.603
301 - Crying baby,111111,0.607476636,0.61625,0.581775701,0.5565
301 - Crying baby,123456,0.605633803,0.59075,0.596244131,0.53725
301 - Crying baby,0,0.622727273,0.62175,0.618181818,0.59125
301 - Crying baby,999999,0.586698337,0.5705,0.57719715,0.4905
301 - Crying baby,987654,0.633640553,0.61175,0.550691244,0.47025
302 - Sneezing,111111,0.700934579,0.6955,0.642523364,0.636
302 - Sneezing,123456,0.650234742,0.64,0.636150235,0.61225
302 - Sneezing,0,0.736363636,0.70225,0.677272727,0.6345
302 - Sneezing,999999,0.629453682,0.6365,0.605700713,0.5975
302 - Sneezing,987654,0.732718894,0.71025,0.702764977,0.6775
303 - Clapping,111111,0.644859813,0.62875,0.53271028,0.498
303 - Clapping,123456,0.622065728,0.60075,0.570422535,0.53425
303 - Clapping,0,0.652272727,0.613,0.561363636,0.5055
303 - Clapping,999999,0.593824228,0.55525,0.543942993,0.5015
303 - Clapping,987654,0.658986175,0.619,0.589861751,0.5375
304 - Breathing,111111,0.66588785,0.65175,0.63317757,0.616
304 - Breathing,123456,0.657276995,0.67125,0.615023474,0.58025
304 - Breathing,0,0.659090909,0.64325,0.636363636,0.62025
304 - Breathing,999999,0.634204276,0.611,0.605700713,0.56
304 - Breathing,987654,0.693548387,0.69025,0.610599078,0.548
305 - Coughing,111111,0.6845794392523364,0.66025,0.6448598130841121,0.604
305 - Coughing,123456,0.6737089201877934,0.673,0.6384976525821596,0.60875
305 - Coughing,0,0.7113636363636363,0.6885,0.6386363636363637,0.60175
305 - Coughing,999999,0.6437054631828979,0.62925,0.6247030878859857,0.59875
305 - Coughing,987654,0.7396313364055299,0.7075,0.6497695852534562,0.62375
306 - Footsteps,111111,0.6378504672897196,0.6114999999999999,0.602803738317757,0.5705
306 - Footsteps,123456,0.6502347417840375,0.63625,0.5915492957746479,0.5680000000000001
306 - Footsteps,0,0.6727272727272727,0.6632499999999999,0.6590909090909091,0.6505000000000001
306 - Footsteps,999999,0.6152019002375297,0.58975,0.5771971496437055,0.5575
306 - Footsteps,987654,0.6728110599078341,0.6405000000000001,0.6152073732718893,0.5650000000000001
307 - Laughing,111111,0.6658878504672897,0.64475,0.5864485981308412,0.54
307 - Laughing,123456,0.6338028169014085,0.6194999999999999,0.5985915492957746,0.5667500000000001
307 - Laughing,0,0.6772727272727272,0.66325,0.6477272727272727,0.6285000000000001
307 - Laughing,999999,0.6104513064133017,0.5635,0.5938242280285035,0.571
307 - Laughing,987654,0.6889400921658986,0.646,0.6105990783410138,0.56075
308 - Brushing teeth,111111,0.6378504672897196,0.6175,0.5934579439252337,0.59375
308 - Brushing teeth,123456,0.6291079812206573,0.6,0.596244131455399,0.577
308 - Brushing teeth,0,0.6636363636363637,0.64825,0.6,0.57775
308 - Brushing teeth,999999,0.6175771971496437,0.60625,0.5890736342042755,0.54125
308 - Brushing teeth,987654,0.6658986175115207,0.65875,0.6244239631336406,0.60875
309 - Snoring,111111,0.6985981308411215,0.69375,0.6495327102803738,0.6240000000000001
309 - Snoring,123456,0.6525821596244131,0.6247499999999999,0.6291079812206573,0.58625
309 - Snoring,0,0.6863636363636364,0.666,0.6522727272727272,0.6172500000000001
309 - Snoring,999999,0.6247030878859857,0.6040000000000001,0.6199524940617577,0.5855000000000001
309 - Snoring,987654,0.6912442396313364,0.67275,0.6612903225806451,0.6472500000000001
310 - Drinking - sipping,111111,0.7126168224299065,0.70675,0.6378504672897196,0.626
310 - Drinking - sipping,123456,0.6572769953051644,0.6225,0.607981220657277,0.5667500000000001
310 - Drinking - sipping,0,0.6727272727272727,0.6485,0.6522727272727272,0.62275
310 - Drinking - sipping,999999,0.6460807600950119,0.6255,0.6223277909738717,0.58325
310 - Drinking - sipping,987654,0.7073732718894009,0.68575,0.6267281105990783,0.59575
401 - Door knock,111111,0.7172897196261683,0.7170000000000001,0.6705607476635514,0.65
401 - Door knock,123456,0.6784037558685446,0.6535,0.6643192488262911,0.63
401 - Door knock,0,0.7318181818181818,0.6925,0.6727272727272727,0.63525
401 - Door knock,999999,0.6437054631828979,0.621,0.5938242280285035,0.57075
401 - Door knock,987654,0.7258064516129032,0.698,0.6981566820276498,0.6755
402 - Mouse click,111111,0.719626168224299,0.701,0.6635514018691588,0.65425
402 - Mouse click,123456,0.687793427230047,0.659,0.6431924882629108,0.6252500000000001
402 - Mouse click,0,0.7068181818181818,0.68075,0.6704545454545454,0.6405
402 - Mouse click,999999,0.6389548693586699,0.601,0.6033254156769596,0.56475
402 - Mouse click,987654,0.7004608294930875,0.682,0.6589861751152074,0.617
403 - Keyboard typing,111111,0.6915887850467289,0.6805000000000001,0.6705607476635514,0.662
403 - Keyboard typing,123456,0.6384976525821596,0.6245,0.6267605633802817,0.6185
403 - Keyboard typing,0,0.6772727272727272,0.67125,0.6545454545454545,0.6025
403 - Keyboard typing,999999,0.6365795724465558,0.6205,0.5961995249406176,0.55625
403 - Keyboard typing,987654,0.6912442396313364,0.6515,0.6175115207373272,0.5785
404 - Door - wood creaks,111111,0.6518691588785047,0.669,0.5817757009345794,0.534
404 - Door - wood creaks,123456,0.6314553990610329,0.6065,0.6126760563380281,0.55625
404 - Door - wood creaks,0,0.6931818181818182,0.6565000000000001,0.6409090909090909,0.62475
404 - Door - wood creaks,999999,0.6175771971496437,0.58325,0.5914489311163895,0.51
404 - Door - wood creaks,987654,0.684331797235023,0.6499999999999999,0.6082949308755761,0.57575
405 - Can opening,111111,0.735981308411215,0.722,0.6542056074766355,0.63675
405 - Can opening,123456,0.6807511737089202,0.653,0.6431924882629108,0.60125
405 - Can opening,0,0.7045454545454546,0.6749999999999999,0.6727272727272727,0.64925
405 - Can opening,999999,0.6555819477434679,0.6285000000000001,0.6152019002375297,0.58975
405 - Can opening,987654,0.7350230414746544,0.72725,0.6728110599078341,0.6357499999999999
406 - Washing machine,111111,0.5934579439252337,0.593,0.5233644859813084,0.48724999999999996
406 - Washing machine,123456,0.596244131455399,0.6032500000000001,0.5657276995305164,0.5725
406 - Washing machine,0,0.615909090909091,0.6045,0.4772727272727273,0.41500000000000004
406 - Washing machine,999999,0.5510688836104513,0.559,0.5581947743467933,0.5115000000000001
406 - Washing machine,987654,0.6175115207373272,0.6054999999999999,0.5944700460829493,0.56425
407 - Vacuum cleaner,111111,0.5560747663551402,0.55225,0.4766355140186916,0.4425
407 - Vacuum cleaner,123456,0.5845070422535211,0.51525,0.49295774647887325,0.44575
407 - Vacuum cleaner,0,0.5704545454545454,0.5565,0.5590909090909091,0.51175
407 - Vacuum cleaner,999999,0.5629453681710214,0.53525,0.4845605700712589,0.44275
407 - Vacuum cleaner,987654,0.5852534562211982,0.5690000000000001,0.5276497695852534,0.4705
408 - Clock alarm,111111,0.616822429906542,0.59525,0.5817757009345794,0.51875
408 - Clock alarm,123456,0.676056338028169,0.653,0.5727699530516432,0.518
408 - Clock alarm,0,0.6590909090909091,0.63975,0.6295454545454545,0.56
408 - Clock alarm,999999,0.6270783847980997,0.6015,0.5748218527315915,0.542
408 - Clock alarm,987654,0.6682027649769585,0.6455,0.6451612903225806,0.6205
409 - Clock tick,111111,0.6728971962616822,0.66225,0.6121495327102804,0.5695
409 - Clock tick,123456,0.647887323943662,0.6345000000000001,0.5985915492957746,0.5605
409 - Clock tick,0,0.7022727272727273,0.6745,0.6568181818181819,0.6339999999999999
409 - Clock tick,999999,0.6389548693586699,0.607,0.6128266033254157,0.5837500000000001
409 - Clock tick,987654,0.6981566820276498,0.67025,0.6751152073732719,0.6305000000000001
410 - Glass breaking,111111,0.6892523364485982,0.66175,0.6425233644859814,0.616
410 - Glass breaking,123456,0.6830985915492958,0.6512500000000001,0.6549295774647887,0.62925
